ForestName plotid dbh stump SpeciesCode
4749 Bunamwaya 15 24 0 SapEll
4750 Bunamwaya 15 14.4 0 SapEll
4751 Bunamwaya 16 30.1 0 SapEll
4752 Bunamwaya 16 26 0 SapEll
4753 Bunamwaya 16 24.1 0 SapEll
4754 Bunamwaya 16 23.1 0 SapEll
4755 Bunamwaya 16 4.4 0 DeiKil
4756 Bunamwaya 16 3.8 0 PipAfr
4757 Bunamwaya 17 4.4 0 SapEll
4758 Bunamwaya 17 12 0 SapEll
4759 Bunamwaya 17 14.2 0 SapEll
4760 Bunamwaya 17 34.5 0 SapEll
4761 Bunamwaya 17 24.8 0 SapEll
4762 Bunamwaya 17 34 0 SapEll
4763 Bunamwaya 17 21 0 SapEll
4764 Bunamwaya 17 10.9 0 SapEll
4765 Bunamwaya 17 4.8 0 TecNob
4766 Bunamwaya 17 11 0 DeiKil
4767 Bunamwaya 17 5 0 AntMem
4768 Bunamwaya 18 3.7 0 DioAby
4769 Bunamwaya 18 4 0 SapEll
4770 Bunamwaya 18 8.5 0 SapEll
4771 Bunamwaya 18 22.5 0 SapEll
4772 Bunamwaya 18 25 0 SapEll
4773 Bunamwaya 18 28 0 SapEll
4774 Bunamwaya 18 5.5 0 SapEll
4775 Bunamwaya 18 6.5 0 PseMic
4776 Bunamwaya 18 37.4 0 MaeEmi
4777 Bunamwaya 18 30.4 0 MaeEmi
4778 Bunamwaya 18 21.8 0 AlbCor
4779 Bunamwaya 19 23 0 SapEll
4780 Bunamwaya 19 25 0 SapEll
4781 Bunamwaya 19 12 0 SapEll
4782 Bunamwaya 19 6.5 0 SapEll
4783 Bunamwaya 19 7 0 SapEll
4784 Bunamwaya 20 13 0 DeiKil
4785 Bunamwaya 20 5.5 0 BliWel
4786 Bunamwaya 20 8.5 0 SapEll
4787 Bunamwaya 20 14 0 SapEll
4788 Bunamwaya 20 48 0 MaeEmi
4789 Bunamwaya 21 28.1 0 SapEll
4790 Bunamwaya 21 17 0 SapEll
4791 Bunamwaya 21 7 0 ChaAri
4792 Bunamwaya 21 13 0 ChaAri
4793 Bunamwaya 21 12.4 0 ChaAri
4794 Bunamwaya 21 6.1 0 ChaAri
4795 Bunamwaya 22 3.7 0 TecNob
4796 Bunamwaya 22 9 0 TecNob
4797 Bunamwaya 22 20.3 0 AntTox
4798 Bunamwaya 22 70.1 0 AntTox
4799 Bunamwaya 22 4.1 0 TriRub
4800 Bunamwaya 22 18.1 0 TriRub
4801 Bunamwaya 22 5.5 0 ClaAni
4802 Bunamwaya 22 8.7 0 ClaAni
4803 Bunamwaya 22 6 0 ClaAni
4804 Bunamwaya 23 5.8 0 SapEll
4805 Bunamwaya 23 11.4 0 CofCan
4806 Bunamwaya 23 20.5 0 TecNob
4807 Mpanga90 1 26.1 0 TreAfr
4808 Mpanga90 1 14.6 0 AntTox
4809 Mpanga90 1 12.7 0 CelAfr
4810 Mpanga90 1 32.8 0 CelAfr
4811 Mpanga90 1 14.6 0 MorMes
4812 Mpanga90 1 3.7 0 AcaNep
4813 Mpanga90 1 4.8 0 AcaNep
4814 Mpanga90 1 3.8 0 AcaNep
4815 Mpanga90 1 6.7 0 LycCer
4816 Mpanga90 1 6.1 0 EupTek
4817 Mpanga90 1 3.8 0 StaKam
4818 Mpanga90 1 8.6 0 ManBut
4819 Mpanga90 1 5.7 0 OxyUga
4820 Mpanga90 1 5.1 0 OxyUga
4821 Mpanga90 1 8.3 0 BliUni
4822 Mpanga90 1 97 0 TriMad
4823 Mpanga90 2 47.6 0 FunAfr
4824 Mpanga90 2 25.8 0 LanWel
4825 Mpanga90 2 7.9 0 TriPri
4826 Mpanga90 2 5.7 0 RytBag
4827 Mpanga90 2 7.3 0 EupTek
4828 Mpanga90 2 59 0 TriMad
4829 Mpanga90 3 12.4 0 LanWel
4830 Mpanga90 3 3.8 0 TriDre
4831 Mpanga90 3 6.4 0 TriPri
4832 Mpanga90 3 4.1 0 CanSch
4833 Mpanga90 3 7 0 EupTek
4834 Mpanga90 3 5.7 0 ZanGol
4835 Mpanga90 4 24.8 0 CelAfr
4836 Mpanga90 4 20.7 0 CelMil
4837 Mpanga90 4 12.7 0 ManBut
4838 Mpanga90 4 7 0 ManBut
4839 Mpanga90 4 3.8 0 AcaNep
4840 Mpanga90 4 12.4 0 MorMes
4841 Mpanga90 4 5.1 0 AcaNep
4842 Mpanga90 4 5.5 0 AcaNep
4843 Mpanga90 4 5.9 0 AcaNep
4844 Mpanga90 4 9.7 0 TriMad
4845 Mpanga90 5 18.8 0 TriPri
4846 Mpanga90 5 16.2 0 StaKam
4847 Mpanga90 5 8.3 0 CanSch
4848 Mpanga90 6 4.1 0 AcaNep
4849 Mpanga90 6 7.8 0 AcaNep
4850 Mpanga90 6 15 0 TriPri
4851 Mpanga90 6 5.4 0 CelAfr
4852 Mpanga90 6 14.3 0 CelAfr
4853 Mpanga90 6 7.9 0 AlcLax
4854 Mpanga90 6 9.2 0 FunEla
4855 Mpanga90 6 11 0 TriPri
4856 Mpanga90 6 5.4 0 TriRub
4857 Mpanga90 7 31.5 0 CelDur
4858 Mpanga90 7 5.4 0 AcaNep
4859 Mpanga90 7 4.1 0 TriPri
4860 Mpanga90 7 6.4 0 TriPri
4861 Mpanga90 7 10 0 CelDur
4862 Mpanga90 7 8.3 0 CelDur
4863 Mpanga90 7 14.6 0 CelDur
4864 Mpanga90 7 5.4 0 ManBut
4865 Mpanga90 8 25.5 0 CelDur
4866 Mpanga90 8 17.8 0 TriPri
4867 Mpanga90 8 9.6 0 AntMem
4868 Mpanga90 8 4.1 0 BerAby
4869 Mpanga90 8 4.9 0 BerAby
4870 Mpanga90 8 21.3 0 ManBut
4871 Mpanga90 8 26.1 0 CelZen
4872 Mpanga90 8 5.4 0 AcaNep
4873 Mpanga90 8 4.5 0 AcaNep
4874 Mpanga90 9 6.1 0 TriPri
4875 Mpanga90 9 8 0 CelDur
4876 Mpanga90 9 16.9 0 CelDur
4877 Mpanga90 9 22.9 0 AntTox
4878 Mpanga90 9 28.7 0 CelDur
4879 Mpanga90 9 18.5 0 PipAfr
4880 Mpanga90 9 22 0 FicMuc
4881 Mpanga90 9 4.1 0 AntTox
4882 Mpanga90 9 3.8 0 AcaNep
4883 Mpanga90 9 18.6 0 TriMad
4884 Mpanga90 10 15 0 CelMil
4885 Mpanga90 10 15.3 0 ManBut
4886 Mpanga90 10 33.1 0 CelDur
4887 Mpanga90 10 5.1 0 DraFra
4888 Mpanga90 10 4.6 0 DraFra
4889 Mpanga90 10 10.8 0 CelDur
4890 Mpanga90 10 5.4 0 EntUti
4891 Mpanga90 11 8 0 EntUti
4892 Mpanga90 11 8 0 TriPri
4893 Mpanga90 11 9.2 0 CelDur
4894 Mpanga90 11 34.7 0 CelDur
4895 Mpanga90 11 11.8 0 CelDur
4896 Mpanga90 11 6.7 0 AcaNep
4897 Mpanga90 11 3.8 0 AcaNep
4898 Mpanga90 11 4.8 0 AcaNep
4899 Mpanga90 11 5.1 0 AcaNep
4900 Mpanga90 11 6.5 0 AcaNep
4901 Mpanga90 11 11 0 AcaNep
4902 Mpanga90 12 19.7 0 FicExa
4903 Mpanga90 12 16.9 0 PipAfr
4904 Mpanga90 12 4.6 0 AcaNep
4905 Mpanga90 12 7.3 0 FicExa
4906 Mpanga90 12 11.8 0 TabHol
4907 Mpanga90 12 4.5 0 ChaAri
4908 Mpanga90 13 13.1 0 ChaAri
4909 Mpanga90 13 6.7 0 BliUni
4910 Mpanga90 13 4.4 0 BliUni
4911 Mpanga90 13 6.7 0 Pavoli
4912 Mpanga90 13 4.7 0 Pavoli
4913 Mpanga90 13 10.8 0 ManDaw
4914 Mpanga90 13 4.8 0 OxyUga
4915 Mpanga90 13 4.1 0 AcaNep
4916 Mpanga90 13 3.8 0 TriPri
4917 Mpanga90 13 38 0 TriMad
4918 Mpanga90 14 37.6 0 TriPri
4919 Mpanga90 14 5.6 0 ManBut
4920 Mpanga90 14 7.3 0 ManBut
4921 Mpanga90 14 7.6 0 TriPri
4922 Mpanga90 14 10 0 TriPri
4923 Mpanga90 14 3.8 0 FunEla
4924 Mpanga90 15 3.8 0 FunEla
4925 Mpanga90 15 3.8 0 CelDur
4926 Mpanga90 15 6.1 0 AcaNep
4927 Mpanga90 15 10.5 0 TriPri
4928 Mpanga90 15 3.8 0 BelHyp
4929 Mpanga90 16 25.5 0 BelHyp
4930 Mpanga90 16 4.5 0 AcaNep
4931 Mpanga90 16 5.4 0 PseMic
4932 Mpanga90 16 5.7 0 AlbGom
4933 Mpanga90 16 7.3 0 BliUni
4934 Mpanga90 16 12.4 0 EupTek
4935 Mpanga90 16 38.9 0 FunAfr
4936 Mpanga90 16 16.6 0 TriPri
4937 Mpanga90 16 5.3 0 AcaNep
4938 Mpanga90 16 5.1 0 AcaNep
4939 Mpanga90 17 37.9 0 CelAfr
4940 Mpanga90 17 6.7 0 AcaNep
4941 Mpanga90 17 5.1 0 AcaNep
4942 Mpanga90 17 6.4 0 AcaNep
4943 Mpanga90 18 4.7 0 CelZen
4944 Mpanga90 18 4.5 0 AcaNep
4945 Mpanga90 18 11.1 0 CanSch
4946 Mpanga90 18 4.7 0 AcaNep
4947 Mpanga90 19 5.7 0 AcaNep
4948 Mpanga90 19 5.4 0 AcaNep
4949 Mpanga90 19 4.9 0 BelHyp
4950 Mpanga90 19 3.8 0 BelHyp
4951 Mpanga90 19 11.4 0 AniAlt
4952 Mpanga90 20 4.8 0 CelZen
4953 Mpanga90 20 3.7 0 AcaNep
4954 Mpanga90 20 44.6 0 TriPri
4955 Mpanga90 21 25.1 0 CelMil
4956 Mpanga90 21 6.7 0 AcaNep
4957 Mpanga90 21 23 0 LovSwe
4958 Mpanga90 22 5.7 0 AcaNep
4959 Mpanga90 22 5.1 0 FunEla
4960 Mpanga90 22 4.6 0 FunEla
4961 Mpanga90 22 4.2 0 TabHol
4962 Mpanga90 22 4.1 0 AcaNep
4963 Mpanga90 23 8.6 0 PavMol
4964 Mpanga90 23 8.6 0 PavMol
4965 Mpanga90 23 25.5 0 CelMil
4966 Mpanga90 23 4.5 0 CelMil
4967 Mpanga90 23 7.3 0 BliUni
4968 Mpanga90 24 4.8 0 AcaNep
4969 Mpanga90 24 4.1 0 AcaNep
4970 Mpanga90 24 4.5 0 AcaNep
4971 Mpanga90 24 4.1 0 AcaNep
4972 Mpanga90 24 5.4 0 AcaNep
4973 Mpanga90 24 4.1 0 ManSpp
4974 Mpanga90 24 4.5 0 AcaNep
4975 Mpanga90 24 5.4 0 AcaNep
4976 Mpanga90 24 36 0 ZanGol
4977 Mpanga90 24 98 0 CelZen
4978 Mpanga90 24 13.1 0 MimBag
4979 Mpanga90 24 10.8 0 BliUni
4980 Mpanga90 24 10.8 0 AntTox
4981 Mpanga90 24 11.9 0 DicArb
4982 Mpanga90 24 6.4 0 AcaNep
4983 Mpanga90 24 6.4 0 AcaNep
4984 Mpanga90 24 4.5 0 AcaNep
4985 Mpanga90 24 8 0 TriMad
4986 Mpanga90 25 3.8 0 AcaNep
4987 Mpanga90 25 3.8 0 AcaNep
4988 Mpanga90 25 3.8 0 AcaNep
4989 Mpanga90 25 4.7 0 TecNob
4990 Mpanga90 25 3.8 0 AcaNep
4991 Mpanga90 25 23 0 CedPar
4992 Mpanga90 25 20.2 0 TriMad
4993 Mpanga90 26 18.5 0 CelDur
4994 Mpanga90 26 4.9 0 AcaNep
4995 Mpanga90 26 4 0 LanWel
4996 Mpanga90 26 12.1 0 LanWel
4997 Mpanga90 26 10.8 0 BerAby
4998 Mpanga90 26 10.5 0 TriMad
4999 Mpanga90 27 3.8 0 AcaNep
5000 Mpanga90 27 7.6 0 AcaNep
5001 Mpanga90 28 4.1 0 EupTek
5002 Mpanga90 28 4.7 0 EupTek
5003 Mpanga90 28 5.6 0 TriPri
5004 Mpanga90 28 14.6 0 TriMad
5005 Mpanga90 29 57.9 0 CelMil
5006 Mpanga90 29 7 0 AcaNep
5007 Mpanga90 29 5 0 AcaNep
5008 Mpanga90 29 7 0 AcaNep
5009 Mpanga90 29 3.8 0 AcaNep
5010 Mpanga90 29 5.7 0 AcaNep
5011 Mpanga90 29 5.4 0 AcaNep
5012 Mpanga90 30 18.8 0 ManBut
5013 Mpanga90 30 5.1 0 AcaNep
5014 Mpanga90 30 4.4 0 AcaNep
5015 Mpanga90 30 4.1 0 EupTek
5016 Mpanga90 30 4.1 0 MimBag
5017 Mpanga90 30 7.6 0 CelMil
5018 Mpanga90 30 4.1 0 DraFra
5019 Mpanga90 31 29.3 0 ParGui
5020 Mpanga90 31 4.6 0 AcaNep
5021 Mpanga90 31 5.1 0 AcaNep
5022 Mpanga90 31 32.1 0 CelDur
5023 Mpanga90 31 5.6 0 TabHol
5024 Mpanga90 31 9.7 0 TabHol
5025 Mpanga90 32 3.8 0 AcaNep
5026 Mpanga90 32 9.2 0 CelMil
5027 Mpanga90 32 7.3 0 TriPri
5028 Mpanga90 32 5.1 0 TecNob
5029 Mpanga90 32 16.9 0 ManBut
5030 Mpanga90 32 4.6 0 KigAfr
5031 Mpanga90 33 17.8 0 CelDur
5032 Mpanga90 33 42.4 0 CelMil
5033 Mpanga90 33 20.1 0 ChaAri
5034 Mpanga90 33 15.6 0 ChaAri
5035 Mpanga90 33 10.5 0 ManBut
5036 Mpanga90 34 5.1 0 AcaNep
5037 Mpanga90 34 4.6 0 AcaNep
5038 Mpanga90 35 3.8 0 AcaNep
5039 Mpanga90 35 3.8 0 AcaNep
5040 Mpanga90 35 16.9 0 ChaAri
5041 Mpanga90 35 12.4 0 ChaAri
5042 Mpanga90 35 4.7 0 OxyUga
5043 Mpanga90 35 11.5 0 AntTox
5044 Mpanga90 36 19.4 0 TecNob
5045 Mpanga90 36 16.2 0 TriPri
5046 Mpanga90 36 4.1 0 FicExa
5047 Mpanga90 36 5.7 0 AntTox
5048 Mpanga90 36 12.1 0 FicExa
5049 Mpanga90 36 5.4 0 TecNob
5050 Mpanga90 36 7 0 OxyUga
5051 Mpanga90 36 3.8 0 AcaNep
5052 Mpanga90 37 18.5 0 LovTri
5053 Mpanga90 37 4.1 0 AcaNep
5054 Mpanga90 37 6.1 0 TabHol
5055 Mpanga90 37 4.8 0 TabHol
5056 Mpanga90 37 46.1 0 TriMad
5057 Mpanga90 38 4.1 0 AcaNep
5058 Mpanga90 38 4.7 0 AcaNep
5059 Mpanga90 38 4.6 0 AcaNep
5060 Mpanga90 38 4.6 0 PycAng
5061 Mpanga90 38 11.5 0 TriPri
5062 Mpanga90 39 7.6 0 PavMol
5063 Mpanga90 39 27.1 0 SyzGui
5064 Mpanga90 39 7.6 0 PavMol
5065 Mpanga90 40 3.8 0 CelAfr
5066 Mpanga90 40 17.5 0 CelDur
5067 Mpanga90 40 5.4 0 ChaAri
5068 Mpanga90 40 4.8 0 TabHol
5069 Mpanga90 40 4.1 0 AcaNep
5070 Mpanga90 40 3.8 0 AcaNep
5071 Mpanga90 40 6.5 0 AcaNep
5072 Mpanga90 40 9.2 0 TriPri
5073 Mpanga90 41 13.1 0 CelDur
5074 Mpanga90 41 3.8 0 AcaNep
5075 Mpanga90 41 11.5 0 ChaAri
5076 Mpanga90 41 3.8 0 AcaNep
5077 Mpanga90 42 40.1 0 CanSch
5078 Mpanga90 42 34.1 0 CelDur
5079 Mpanga90 42 3.8 0 CelMil
5080 Mpanga90 42 4.7 0 TecNob
5081 Mpanga90 42 23.4 0 TriMad
5082 Mpanga90 43 20.1 0 FicExa
5083 Mpanga90 43 14 0 CelDur
5084 Mpanga90 43 3.7 0 AcaNep
5085 Mpanga90 44 10.7 0 CelDur
5086 Mpanga90 44 6.2 0 CelDur
5087 Mpanga90 44 5.1 0 AcaNep
5088 Mpanga90 44 4.1 0 AcaNep
5089 Mpanga90 44 3.8 0 AcaNep
5090 Mpanga90 44 16.2 0 FicExa
5091 Mpanga90 44 21.3 0 BliWel
5092 Mpanga90 44 4.8 0 FicExa
5093 Mpanga90 45 21.3 0 CelDur
5094 Mpanga90 45 13.7 0 EntUti
5095 Mpanga90 45 7.3 0 LovSwe
5096 Mpanga90 45 15 0 CelMil
5097 Mpanga90 45 7 0 MorMes
5098 Mpanga90 45 31.2 0 AntTox
5099 Mpanga90 46 31.2 0 FicExa
5100 Mpanga90 46 3.8 0 AcaNep
5101 Mpanga90 46 8.6 0 AntTox
5102 Mpanga90 46 9.6 0 CelDur
5103 Mpanga90 46 12.1 0 ChaAri
5104 Mpanga90 46 12.4 0 TriPri
5105 Mpanga90 46 30.9 0 BliUni
5106 Mpanga90 46 4.5 0 VanApi
5107 Mpanga90 47 38.2 0 CelDur
5108 Mpanga90 47 3.8 0 AcaNep
5109 Mpanga90 47 19.7 0 MorMes
5110 Mpanga90 48 35.7 0 CelDur
5111 Mpanga90 48 3.8 0 AcaNep
5112 Mpanga90 48 8 0 EupTek
5113 Mpanga90 48 19.4 0 ManBut
5114 Mpanga90 48 3.8 0 AntTox
5115 Mpanga90 48 7.3 0 TriPri
5116 Mpanga90 49 13.7 0 CelDur
5117 Mpanga90 49 4.1 0 TabHol
5118 Mpanga90 49 5.1 0 TriPri
5119 Mpanga90 49 3.8 0 AcaNep
5120 Mpanga90 49 5.7 0 EupTek
5121 Mpanga90 49 69.6 0 TriMad
5122 Mpanga90 50 32.2 0 TecNob
5123 Mpanga90 50 3.8 0 AcaNep
5124 Mpanga90 50 4.8 0 TriPri
5125 Mpanga90 50 3.8 0 TriDre
5126 Mpanga90 50 4.1 0 AcaNep
5127 Mpanga90 50 4.1 0 TriPri
5128 Mpanga90 50 8 0 TabHol
5129 Kituza90 1 5.7 0 TabHol
5130 Kituza90 1 7 0 TabHol
5131 Kituza90 1 5.4 0 FunEla
5132 Kituza90 1 4.5 0 TabHol
5133 Kituza90 1 4.1 0 CelDur
5134 Kituza90 1 9.7 0 TriMad
5135 Kituza90 1 6.4 0 TriMad
5136 Kituza90 2 4.5 0 FunEla
5137 Kituza90 2 14.3 0 TabHol
5138 Kituza90 2 4.9 0 TriPri
5139 Kituza90 2 3.8 0 ManBut
5140 Kituza90 2 10.5 0 TriMad
5141 Kituza90 3 36 0 CelDur
5142 Kituza90 3 14 0 TabHol
5143 Kituza90 3 7.2 0 TabHol
5144 Kituza90 3 4.1 0 PseMic
5145 Kituza90 3 4.3 0 LovTri
5146 Kituza90 3 3.8 0 EryExe
5147 Kituza90 3 4 0 TriMad
5148 Kituza90 3 34 0 TriMad
5149 Kituza90 3 9.3 0 TriMad
5150 Kituza90 4 4.5 0 TheCac
5151 Kituza90 4 7.6 0 AntTox
5152 Kituza90 4 3.8 0 BeiUga
5153 Kituza90 4 4 0 TriMad
5154 Kituza90 4 36.4 0 TriMad
5155 Kituza90 5 8 0 TriMad
5156 Kituza90 5 8.9 0 TriMad
5157 Kituza90 5 7.2 0 TriMad
5158 Kituza90 5 12.1 0 TriMad
5159 Kituza90 6 23.6 0 TabHol
5160 Kituza90 6 4.1 0 TabHol
5161 Kituza90 6 3.8 0 TabHol
5162 Kituza90 6 8.5 0 TabHol
5163 Kituza90 6 5.7 0 MacSwe
5164 Kituza90 6 29.6 0 AntTox
5165 Kituza90 6 8.8 0 FunEla
5166 Kituza90 6 3.8 0 TriDre
5167 Kituza90 6 4.5 0 FunAfr
5168 Kituza90 6 4 0 ManBut
5169 Kituza90 6 34 0 TriMad
5170 Kituza90 7 4.1 0 BliUni
5171 Kituza90 7 12.1 0 TabHol
5172 Kituza90 7 3.8 0 CelDur
5173 Kituza90 7 4.4 0 CelDur
5174 Kituza90 7 5.1 0 ManBut
5175 Kituza90 8 4.5 0 ManBut
5176 Kituza90 8 4.5 0 ManBut
5177 Kituza90 8 3.8 0 TheCac
5178 Kituza90 8 4.8 0 TriDre
5179 Kituza90 8 5.9 0 AntTox
5180 Kituza90 8 43.6 0 AntTox
5181 Kituza90 8 52.5 0 FunAfr
5182 Kituza90 8 5.1 0 ManBut
5183 Kituza90 8 5.1 0 TabHol
5184 Kituza90 8 3.8 0 BliWel
5185 Kituza90 8 4.8 0 TriDre
5186 Kituza90 8 7.3 0 TriMad
5187 Kituza90 8 17.3 0 TriMad
5188 Kituza90 9 4.1 0 MarDis
5189 Kituza90 9 4.5 0 BliUni
5190 Kituza90 9 6.1 0 CelDur
5191 Kituza90 10 11.5 0 CelDur
5192 Kituza90 10 5.4 0 TheCac
5193 Kituza90 10 5.4 0 TheCac
5194 Kituza90 11 12.1 0 TheCac
5195 Kituza90 11 5.4 0 TheCac
5196 Kituza90 11 9.8 0 TheCac
5197 Kituza90 11 4.1 0 TheCac
5198 Kituza90 11 8 0 TheCac
5199 Kituza90 11 6.7 0 TheCac
5200 Kituza90 11 6.1 0 MarDis
5201 Kituza90 12 17.2 0 TheCac
5202 Kituza90 12 9.3 0 TheCac
5203 Kituza90 12 4.3 0 TheCac
5204 Kituza90 12 7.3 0 TheCac
5205 Kituza90 12 8.3 0 TheCac
5206 Kituza90 13 11.7 0 TheCac
5207 Kituza90 13 8.6 0 TheCac
5208 Kituza90 13 11.8 0 TheCac
5209 Kituza90 13 4.1 0 ManBut
5210 Kituza90 14 15.9 0 TheCac
5211 Kituza90 14 10.2 0 TheCac
5212 Kituza90 14 4.6 0 TheCac
5213 Kituza90 14 8.5 0 TheCac
5214 Kituza90 14 14 0 TheCac
5215 Kituza90 14 18.2 0 TheCac
5216 Kituza90 14 6.7 0 TheCac
5217 Kituza90 14 4.1 0 TheCac
5218 Kituza90 15 4.5 0 TheCac
5219 Kituza90 15 4.1 0 TheCac
5220 Kituza90 15 10.2 0 TheCac
5221 Kituza90 15 6.7 0 TheCac
5222 Kituza90 17 11.7 0 TheCac
5223 Kituza90 17 7 0 TheCac
5224 Kituza90 17 6.4 0 TheCac
5225 Kituza90 17 3.8 0 TheCac
5226 Kituza90 17 12.7 0 TheCac
5227 Kituza90 17 11.5 0 TheCac
5228 Kituza90 17 5.7 0 TheCac
5229 Kituza90 17 11.5 0 TheCac
5230 Kituza90 17 10.8 0 TheCac
5231 Kituza90 17 8 0 TheCac
5232 Kituza90 17 29.5 0 MaeEmi
5233 Kituza90 17 6.4 0 TheCac
5234 Kituza90 17 4.1 0 TheCac
5235 Kituza90 17 7.6 0 TheCac
5236 Kituza90 17 8.5 0 TheCac
5237 Kituza90 18 8 0 TheCac
5238 Kituza90 18 16 0 TheCac
5239 Kituza90 18 8.9 0 TheCac
5240 Kituza90 18 9.6 0 TheCac
5241 Kituza90 18 7.3 0 TheCac
5242 Kituza90 18 7 0 TheCac
5243 Kituza90 18 10.5 0 TheCac
5244 Kituza90 18 8.6 0 TheCac
5245 Kituza90 18 9.9 0 TheCac
5246 Kituza90 18 5.7 0 TheCac
5247 Kituza90 18 4.6 0 TabHol
5248 Kituza90 19 8 0 TheCac
5249 Kituza90 19 7 0 TheCac
5250 Kituza90 19 4.6 0 TheCac
5251 Kituza90 19 8.2 0 TheCac
5252 Kituza90 19 11.5 0 TheCac
5253 Kituza90 19 46.2 0 MaeEmi
5254 Kituza90 19 34.7 0 CelDur
5255 Kituza90 20 28.7 0 AntTox
5256 Kituza90 20 7.6 0 TheCac
5257 Kituza90 20 4.5 0 TheCac
5258 Kituza90 20 4.1 0 TheCac
5259 Kituza90 20 4.5 0 TheCac
5260 Kituza90 20 5.7 0 TheCac
5261 Kituza90 20 4.5 0 TheCac
5262 Kituza90 20 11.1 0 TheCac
5263 Kituza90 21 33.4 0 CelDur
5264 Kituza90 21 17.5 0 LovTri
5265 Kituza90 21 5.7 0 TheCac
5266 Kituza90 21 4.7 0 TheCac
5267 Kituza90 21 11.1 0 TheCac
5268 Kituza90 21 6.1 0 TheCac
5269 Kituza90 21 11.1 0 TheCac
5270 Kituza90 21 8.6 0 TheCac
5271 Kituza90 22 7.3 0 TheCac
5272 Kituza90 22 5.4 0 TheCac
5273 Kituza90 22 4.1 0 TheCac
5274 Kituza90 23 3.8 0 TheCac
5275 Kituza90 23 3.8 0 TheCac
5276 Kituza90 23 8.6 0 TheCac
5277 Kituza90 23 5.7 0 TheCac
5278 Kituza90 23 6.7 0 TheCac
5279 Kituza90 23 4.5 0 TheCac
5280 Kituza90 25 4.1 0 OxyUga
5281 Kituza90 26 8 0 BeiUga
5282 Kituza90 26 9.6 0 TriDre
5283 Kituza90 26 7.6 0 TabHol
5284 Kituza90 26 9.7 0 TriMad
5285 Kituza90 27 5.1 0 TabHol
5286 Kituza90 28 8.9 0 MyrHol
5287 Kituza90 29 12.4 0 TabHol
5288 Kituza90 29 17.2 0 LovTri
5289 Kituza90 29 20 0 FunAfr
5290 Kituza90 30 13.1 0 AntTox
5291 Kituza90 30 22.2 0 TabHol
5292 Kituza90 30 8.5 0 OxySpe
5293 Kituza90 30 5.4 0 OxySpe
5294 Kituza90 30 4.1 0 OxySpe
5295 Kituza90 31 30.3 0 MyrHol
5296 Kituza90 31 28 0 CelDur
5297 Kituza90 31 4.1 0 OxySpe
5298 Kituza90 31 21.8 0 TriMad
5299 Kituza90 31 25 0 TriMad
5300 Kituza90 31 39.6 0 TriMad
5301 Kituza90 32 24.2 0 TabHol
5302 Kituza90 32 38.9 0 TriDre
5303 Kituza90 32 4.1 0 ParFil
5304 Kituza90 32 3.8 0 ParFil
5305 Kituza90 35 14.3 0 FunAfr
5306 Kituza90 35 29.1 0 SyzGui
5307 Kituza90 35 5.4 0 SyzGui
5308 Kituza90 35 3.8 0 TabHol
5309 Kituza90 36 4.5 0 BliWel
5310 Kituza90 36 3.8 0 BliWel
5311 Kituza90 36 3.8 0 TriPri
5312 Kituza90 36 10.8 0 TecNob
5313 Kituza90 37 7.3 0 BeiUga
5314 Kituza90 37 3.8 0 TabHol
5315 Kituza90 37 7 0 TabHol
5316 Kituza90 38 34.7 0 FunAfr
5317 Kituza90 38 24.8 0 ManBut
5318 Kituza90 38 24.5 0 TabHol
5319 Kituza90 38 3.8 0 TabHol
5320 Kituza90 38 15.3 0 TriMad
5321 Kituza90 39 17.2 0 CelDur
5322 Kituza90 39 4.9 0 ManBut
5323 Kituza90 39 4.5 0 OxySpe
5324 Kituza90 40 23.9 0 ManBut
5325 Kituza90 40 49 0 PipAfr
5326 Kituza90 41 23.9 0 CelDur
5327 Kituza90 41 8.3 0 PseMic
5328 Kituza90 42 23.6 0 ManBut
5329 Kituza90 42 35.8 0 FunAfr
5330 Kituza90 42 11.3 0 TriMad
5331 Kituza90 42 5.7 0 TriMad
5332 Kituza90 43 12.7 0 TecNob
5333 Kituza90 43 3.8 0 BliUni
5334 Kituza90 43 10.5 0 TecNob
5335 Kituza90 43 4.1 0 OxySpe
5336 Kituza90 44 10.5 0 TecNob
5337 Kituza90 44 8 0 LovTri
5338 Kituza90 44 7.6 0 BeiUga
5339 Kituza90 44 3.8 0 BliUni
5340 Kituza90 44 4.4 0 ManBut
5341 Kituza90 44 24.2 0 MyrHol
5342 Kituza90 44 3.8 0 EntUti
5343 Bunamwaya90 1 34.8 0 MarDis
5344 Bunamwaya90 1 42.1 0 SapEll
5345 Bunamwaya90 1 27.1 0 SapEll
5346 Bunamwaya90 1 21.8 0 SapEll
5347 Bunamwaya90 1 12.9 0 MaeEmi
5348 Bunamwaya90 1 28.7 0 HalMad
5349 Bunamwaya90 1 9.7 0 PitMan
5350 Bunamwaya90 1 10.5 0 MaeEmi
5351 Bunamwaya90 2 75.2 0 PseMic
5352 Bunamwaya90 2 54.2 0 FagAng
5353 Bunamwaya90 2 26.7 0 unknown
5354 Bunamwaya90 2 27.1 0 PseMic
5355 Bunamwaya90 2 17 0 PseMic
5356 Bunamwaya90 2 12.9 0 MacPyn
5357 Bunamwaya90 2 13.7 0 TriPri
5358 Bunamwaya90 2 10.5 0 PycAng
5359 Bunamwaya90 2 7.7 0 CofRob
5360 Bunamwaya90 2 4 0 CofRob
